,index,day,dow,店舗ID,商品ID,商品価格,売上個数
21642,656025,356,Sun,13,1700009,1440,1
21643,656026,356,Sun,6,1700010,1700,1
21644,656027,356,Sun,17,1700013,1360,1
21645,656028,356,Sun,6,1700016,1440,1
21646,656029,356,Sun,3,1700017,1280,1
21647,656030,356,Sun,6,1700017,1280,1
21648,656031,356,Sun,7,1700018,2110,1
21649,656032,356,Sun,9,1700018,2110,1
21650,656033,356,Sun,9,1700019,1700,1
21651,656103,356,Sun,7,1800001,2720,1
21652,656104,356,Sun,6,1800001,2720,1
21653,656105,356,Sun,7,1800002,1360,1
21654,656106,356,Sun,2,1800002,1360,1
21655,656107,356,Sun,2,1800002,1360,1
21656,656108,356,Sun,15,1800003,2380,1
21657,656109,356,Sun,17,1800003,2380,1
21658,656227,356,Sun,12,2100001,930,1
21659,656228,356,Sun,6,2100001,930,1
21660,656229,356,Sun,13,2100003,1020,1
21661,656285,356,Sun,7,2200001,1700,1
21662,656286,356,Sun,14,2200001,1700,1
21663,656317,356,Sun,7,2300001,3400,1
21664,656318,356,Sun,4,2300001,3400,1
21665,656319,356,Sun,7,2300002,4250,2
21666,656320,356,Sun,16,2300002,4250,1
21667,656353,356,Sun,9,2400001,2550,1
21668,656354,356,Sun,9,2400002,2550,1
21669,656355,356,Sun,11,2400008,2210,1
21670,656356,356,Sun,16,2400008,2210,1
21671,656357,356,Sun,4,2400014,3400,1
21672,656418,356,Sun,2,2600001,2210,1
21673,656419,356,Sun,13,2600002,3060,1
21674,656420,356,Sun,3,2600004,1700,1
21675,656421,356,Sun,13,2600004,1700,1
21676,656422,356,Sun,10,2600004,1700,1
21677,656423,356,Sun,7,2600005,1000,1
21678,656424,356,Sun,15,2600005,1000,1
21679,656425,356,Sun,13,2600006,2550,1
21680,656479,356,Sun,13,2700001,420,1
21681,656480,356,Sun,13,2700005,420,1
21682,656481,356,Sun,13,2700009,420,1
21683,656496,356,Sun,7,2800001,1190,1
21684,656497,356,Sun,0,2800001,1190,1
21685,656498,356,Sun,7,2800001,1190,1
21686,656528,356,Sun,7,2900002,850,1
21687,656529,356,Sun,4,2900003,850,1
21688,656561,356,Sun,6,3100001,1020,1
21689,656578,356,Sun,14,3200001,3890,1
21690,656595,356,Sun,4,3400001,850,1
21691,656611,357,Mon,13,1000001,420,1
21692,656612,357,Mon,7,1000002,250,1
21693,656613,357,Mon,13,1000005,250,1
21694,656614,357,Mon,3,1000006,250,1
21695,656959,357,Mon,0,1100002,170,1
21696,657212,357,Mon,0,1200001,510,1
21697,657213,357,Mon,6,1200001,510,1
21698,657214,357,Mon,6,1200002,510,1
21699,657215,357,Mon,3,1200003,510,1
21700,657216,357,Mon,17,1200003,510,1
21701,657217,357,Mon,10,1200004,510,1
21702,657218,357,Mon,4,1200004,510,1
21703,657219,357,Mon,8,1200007,340,1
21704,657220,357,Mon,14,1200007,340,1
21705,657221,357,Mon,17,1200007,340,1
21706,657222,357,Mon,8,1200008,340,1
21707,657223,357,Mon,14,1200008,340,1
21708,657224,357,Mon,8,1200009,340,1
21709,657225,357,Mon,3,1200009,340,1
21710,657226,357,Mon,12,1200010,250,1
21711,657227,357,Mon,0,1200010,250,1
21712,657228,357,Mon,13,1200011,370,1
21713,657229,357,Mon,14,1200011,420,1
21714,657230,357,Mon,13,1200012,330,1
21715,657231,357,Mon,14,1200012,510,1
21716,657232,357,Mon,17,1200015,340,1
21717,657233,357,Mon,1,1200016,340,1
21718,657234,357,Mon,14,1200016,340,1
21719,657235,357,Mon,15,1200018,190,1
21720,657236,357,Mon,17,1200020,340,1
21721,657237,357,Mon,11,1200020,340,1
21722,657238,357,Mon,14,1200021,510,1
21723,657239,357,Mon,7,1200024,510,1
21724,657240,357,Mon,7,1200025,510,1
21725,657241,357,Mon,6,1200025,510,1
21726,657242,357,Mon,6,1200027,340,1
21727,657243,357,Mon,15,1200029,190,1
21728,657244,357,Mon,1,1200029,340,1
21729,657245,357,Mon,11,1200031,340,1
21730,657246,357,Mon,13,1200031,340,1
21731,657247,357,Mon,14,1200032,680,1
21732,657248,357,Mon,6,1200034,850,1
21733,657249,357,Mon,2,1200034,850,1
21734,657250,357,Mon,14,1200036,510,1
21735,657251,357,Mon,7,1200038,340,1
21736,657252,357,Mon,7,1200039,340,1
21737,657253,357,Mon,17,1200039,340,1
21738,657529,357,Mon,11,1300001,1070,1
21739,657530,357,Mon,7,1300002,1700,1
21740,657925,357,Mon,0,1500001,2890,1
21741,657926,357,Mon,4,1500001,2890,1
21742,657927,357,Mon,3,1500001,2890,1
21743,658062,357,Mon,9,1600001,560,1
21744,658063,357,Mon,10,1600002,510,1
21745,658064,357,Mon,3,1600002,510,1
21746,658065,357,Mon,13,1600002,510,3
21747,658066,357,Mon,7,1600002,510,1
21748,658067,357,Mon,8,1600002,510,1
21749,658068,357,Mon,7,1600003,510,2
21750,658069,357,Mon,1,1600003,510,1
21751,658108,357,Mon,3,1700001,1700,1
21752,658109,357,Mon,6,1700002,290,1
21753,658110,357,Mon,8,1700003,2040,1
21754,658111,357,Mon,6,1700005,1700,1
21755,658112,357,Mon,0,1700011,1440,1
21756,658113,357,Mon,4,1700013,1360,1
21757,658114,357,Mon,0,1700013,1360,1
21758,658115,357,Mon,17,1700015,940,1
21759,658116,357,Mon,7,1700017,1280,1
21760,658117,357,Mon,12,1700017,1280,1
21761,658118,357,Mon,0,1700018,2110,1
21762,658119,357,Mon,0,1700019,1700,1
21763,658166,357,Mon,10,1800001,2720,1
21764,658167,357,Mon,0,1800001,2720,1
21765,658168,357,Mon,6,1800002,1360,1
21766,658169,357,Mon,17,1800002,1360,1
21767,658170,357,Mon,9,1800003,2380,1
21768,658171,357,Mon,0,1800003,2380,1
21769,658172,357,Mon,17,1800003,2380,1
21770,658173,357,Mon,7,1800004,1390,1
21771,658174,357,Mon,6,1800004,1390,1
21772,658224,357,Mon,0,1900001,2870,1
21773,658225,357,Mon,13,1900002,2020,1
21774,658262,357,Mon,3,2000001,340,1
21775,658293,357,Mon,4,2100002,930,1
21776,658294,357,Mon,13,2100002,930,2
21777,658295,357,Mon,13,2100003,1020,1
21778,658296,357,Mon,17,2100005,1270,1
21779,658367,357,Mon,12,2200001,1700,2
21780,658368,357,Mon,16,2200001,1700,1
21781,658369,357,Mon,0,2200001,1700,1
21782,658402,357,Mon,13,2300001,3400,2
21783,658403,357,Mon,6,2300001,3400,1
21784,658404,357,Mon,6,2300003,1190,1
21785,658405,357,Mon,15,2300003,1190,1
21786,658406,357,Mon,1,2300003,1190,1
21787,658434,357,Mon,12,2400001,2550,1
21788,658435,357,Mon,14,2400001,2550,1
21789,658436,357,Mon,8,2400001,2550,1
21790,658437,357,Mon,5,2400002,2550,1
21791,658438,357,Mon,7,2400004,1190,1
21792,658439,357,Mon,9,2400004,1190,1
21793,658440,357,Mon,7,2400005,2110,1
21794,658441,357,Mon,10,2400006,1090,1
21795,658442,357,Mon,6,2400008,2210,1
21796,658443,357,Mon,5,2400008,2210,1
21797,658444,357,Mon,3,2400008,2210,1
21798,658445,357,Mon,1,2400009,1270,1
21799,658446,357,Mon,13,2400011,2140,1
21800,658447,357,Mon,17,2400011,1960,1
21801,658448,357,Mon,13,2400011,3400,1
21802,658449,357,Mon,2,2400013,1700,1
21803,658450,357,Mon,6,2400013,1700,1
21804,658451,357,Mon,8,2400014,3400,1
21805,658452,357,Mon,13,2400014,3400,1
21806,658488,357,Mon,7,2500002,420,1
21807,658489,357,Mon,13,2500002,420,1
21808,658490,357,Mon,7,2500003,510,1
21809,658491,357,Mon,7,2500004,510,1
21810,658492,357,Mon,7,2500005,510,1
21811,658493,357,Mon,6,2500005,510,3
21812,658494,357,Mon,7,2500006,420,1
21813,658522,357,Mon,9,2600001,2210,1
21814,658523,357,Mon,13,2600004,1700,1
21815,658524,357,Mon,7,2600005,1000,1
21816,658569,357,Mon,12,2700001,420,1
21817,658570,357,Mon,13,2700002,420,1
21818,658571,357,Mon,0,2700003,420,1
21819,658572,357,Mon,13,2700005,420,1
21820,658573,357,Mon,10,2700006,510,1
21821,658605,357,Mon,8,2800001,1190,1
21822,658606,357,Mon,12,2800001,1190,1
21823,658607,357,Mon,0,2800001,1190,2
21824,658645,357,Mon,5,2900001,900,1
21825,658646,357,Mon,3,2900001,900,1
21826,658647,357,Mon,13,2900001,900,1
21827,658682,357,Mon,12,3000002,680,2
21828,658683,357,Mon,4,3000002,680,1
21829,658697,357,Mon,16,3100001,1020,1
21830,658743,357,Mon,6,3300001,1780,1
21831,658750,357,Mon,8,3400001,850,1
21832,658751,357,Mon,12,3400001,850,1
21833,658752,357,Mon,3,3400001,850,1
21834,658765,357,Mon,13,3500001,420,1
21835,658772,358,Tue,7,1000002,250,1
21836,658773,358,Tue,5,1000005,250,1
21837,658774,358,Tue,4,1000005,250,1
21838,658775,358,Tue,5,1000006,250,1
21839,658776,358,Tue,7,1000007,250,1
21840,658777,358,Tue,3,1000008,250,1
21841,658778,358,Tue,5,1000008,250,1
21842,658779,358,Tue,11,1000009,250,1
21843,658780,358,Tue,7,1000010,250,1
21844,659249,358,Tue,3,1100001,300,1
21845,659250,358,Tue,4,1100002,170,1
21846,659251,358,Tue,4,1100002,170,1
21847,659252,358,Tue,13,1100002,170,1
21848,659253,358,Tue,5,1100002,170,1
21849,659561,358,Tue,1,1200001,510,1
21850,659562,358,Tue,13,1200001,510,1
21851,659563,358,Tue,4,1200002,510,1
21852,659564,358,Tue,10,1200003,510,1
21853,659565,358,Tue,17,1200003,510,1
21854,659566,358,Tue,6,1200003,510,1
21855,659567,358,Tue,0,1200005,250,1
21856,659568,358,Tue,14,1200005,250,1
21857,659569,358,Tue,6,1200007,340,1
21858,659570,358,Tue,6,1200007,340,1
21859,659571,358,Tue,6,1200008,340,1
21860,659572,358,Tue,10,1200008,340,1
21861,659573,358,Tue,17,1200009,340,1
21862,659574,358,Tue,13,1200009,340,1
21863,659575,358,Tue,15,1200010,130,1
21864,659576,358,Tue,6,1200010,250,1
21865,659577,358,Tue,10,1200010,250,1
21866,659578,358,Tue,0,1200011,420,1
21867,659579,358,Tue,10,1200011,420,1
21868,659580,358,Tue,7,1200012,510,1
21869,659581,358,Tue,0,1200012,510,1
21870,659582,358,Tue,10,1200012,510,1
21871,659583,358,Tue,14,1200014,510,1
21872,659584,358,Tue,11,1200015,340,1
21873,659585,358,Tue,4,1200017,340,1
21874,659586,358,Tue,4,1200023,510,1
21875,659587,358,Tue,3,1200024,510,1
21876,659588,358,Tue,13,1200024,510,1
21877,659589,358,Tue,13,1200025,510,1
21878,659590,358,Tue,17,1200025,510,1
21879,659591,358,Tue,13,1200026,340,1
21880,659592,358,Tue,7,1200028,420,1
21881,659593,358,Tue,11,1200029,340,1
21882,659594,358,Tue,13,1200030,510,1
21883,659595,358,Tue,13,1200032,680,1
21884,659596,358,Tue,0,1200032,680,1
21885,659597,358,Tue,6,1200032,680,1
21886,659598,358,Tue,3,1200033,510,1
21887,659599,358,Tue,13,1200033,510,1
21888,659600,358,Tue,3,1200034,850,1
21889,659601,358,Tue,17,1200035,850,1
21890,659602,358,Tue,6,1200035,850,1
21891,659603,358,Tue,7,1200036,510,1
21892,659604,358,Tue,17,1200038,340,1
21893,659605,358,Tue,6,1200039,340,1
21894,659900,358,Tue,3,1300001,1070,1
21895,659901,358,Tue,2,1300002,850,1
21896,659902,358,Tue,6,1300002,850,1
21897,660233,358,Tue,11,1400002,850,1
21898,660234,358,Tue,6,1400002,850,1
21899,660235,358,Tue,17,1400002,850,1
21900,660236,358,Tue,6,1400002,850,1
21901,660237,358,Tue,3,1400003,510,1
21902,660449,358,Tue,3,1500001,2890,1
21903,660450,358,Tue,7,1500001,2890,1
21904,660589,358,Tue,10,1600001,560,1
21905,660590,358,Tue,1,1600001,560,1
21906,660591,358,Tue,4,1600001,560,1
21907,660592,358,Tue,8,1600002,510,1
21908,660593,358,Tue,3,1600002,510,1
21909,660594,358,Tue,3,1600002,510,1
21910,660595,358,Tue,2,1600002,510,1
21911,660596,358,Tue,1,1600002,510,1
21912,660597,358,Tue,13,1600002,510,1
21913,660598,358,Tue,12,1600003,510,1
21914,660599,358,Tue,9,1600003,510,1
21915,660600,358,Tue,10,1600003,510,1
21916,660601,358,Tue,0,1600003,510,3
21917,660602,358,Tue,13,1600003,510,1
21918,660657,358,Tue,14,1700004,1700,1
21919,660658,358,Tue,11,1700006,120,1
21920,660659,358,Tue,6,1700009,1440,1
21921,660660,358,Tue,3,1700010,1700,1
21922,660661,358,Tue,6,1700012,940,1
21923,660662,358,Tue,6,1700012,940,1
21924,660663,358,Tue,13,1700015,940,1
21925,660664,358,Tue,13,1700017,1280,1
21926,660665,358,Tue,7,1700018,2110,1
21927,660666,358,Tue,0,1700018,2110,1
21928,660667,358,Tue,9,1700019,1700,1
21929,660668,358,Tue,0,1700019,1700,1
21930,660756,358,Tue,12,1800001,2720,1
21931,660757,358,Tue,7,1800001,2720,1
21932,660758,358,Tue,7,1800003,2380,1
21933,660759,358,Tue,0,1800003,2380,1
21934,660760,358,Tue,2,1800003,2380,1
21935,660761,358,Tue,17,1800003,2380,1
21936,660762,358,Tue,7,1800003,2380,1
21937,660763,358,Tue,5,1800004,1390,1
21938,660822,358,Tue,0,1900002,2020,1
21939,660823,358,Tue,9,1900002,2020,1
21940,660884,358,Tue,17,2000002,340,1
21941,660885,358,Tue,11,2000002,340,1
21942,660945,358,Tue,7,2100001,930,1
21943,660946,358,Tue,12,2100001,930,1
21944,660947,358,Tue,3,2100001,930,1
21945,660948,358,Tue,2,2100001,930,1
21946,660949,358,Tue,8,2100002,930,1
21947,660950,358,Tue,6,2100003,1020,1
21948,660951,358,Tue,9,2100005,1270,1
21949,660952,358,Tue,12,2100005,1270,1
21950,660953,358,Tue,7,2100006,1950,1
21951,660954,358,Tue,0,2100006,1950,1
21952,661018,358,Tue,13,2200001,1700,2
21953,661019,358,Tue,11,2200001,1700,1
21954,661074,358,Tue,6,2300001,3400,1
21955,661075,358,Tue,10,2300001,3400,1
21956,661076,358,Tue,3,2300001,3400,1
21957,661077,358,Tue,17,2300002,4250,1
21958,661078,358,Tue,3,2300003,1190,2
21959,661079,358,Tue,17,2300004,1130,1
21960,661080,358,Tue,9,2300004,1190,1
21961,661114,358,Tue,0,2400001,2550,1
21962,661115,358,Tue,3,2400002,2550,1
21963,661116,358,Tue,4,2400002,2550,1
21964,661117,358,Tue,7,2400002,2550,1
21965,661118,358,Tue,7,2400003,1070,1
21966,661119,358,Tue,9,2400003,1070,1
21967,661120,358,Tue,0,2400003,1070,1
21968,661121,358,Tue,8,2400004,1190,1
21969,661122,358,Tue,7,2400005,2110,1
21970,661123,358,Tue,9,2400008,2210,1
21971,661124,358,Tue,6,2400008,2210,1
21972,661125,358,Tue,10,2400010,2040,1
21973,661126,358,Tue,4,2400010,2040,1
21974,661127,358,Tue,13,2400010,2040,1
21975,661128,358,Tue,16,2400011,3400,1
21976,661129,358,Tue,12,2400012,2040,1
21977,661130,358,Tue,6,2400013,1700,1
21978,661131,358,Tue,13,2400013,1700,1
21979,661181,358,Tue,10,2500001,510,1
21980,661182,358,Tue,6,2500001,510,1
21981,661183,358,Tue,10,2500003,510,1
21982,661184,358,Tue,7,2500005,510,1
21983,661185,358,Tue,13,2500005,510,1
21984,661213,358,Tue,13,2600001,2210,2
21985,661214,358,Tue,3,2600003,2550,1
21986,661215,358,Tue,4,2600003,2550,1
21987,661216,358,Tue,7,2600005,1000,2
21988,661217,358,Tue,9,2600005,1000,1
21989,661218,358,Tue,4,2600005,1000,1
21990,661296,358,Tue,8,2700001,420,1
21991,661297,358,Tue,13,2700002,420,1
21992,661298,358,Tue,10,2700004,420,1
21993,661299,358,Tue,9,2700004,420,1
21994,661300,358,Tue,17,2700004,420,1
21995,661301,358,Tue,9,2700005,420,1
21996,661302,358,Tue,2,2700007,590,1
21997,661303,358,Tue,7,2700008,590,1
21998,661329,358,Tue,7,2800001,1190,1
21999,661330,358,Tue,8,2800001,1190,1
22000,661331,358,Tue,3,2800001,1190,2
22001,661332,358,Tue,7,2800001,1190,1
22002,661333,358,Tue,16,2800001,1190,1
22003,661334,358,Tue,12,2800001,1190,1
22004,661335,358,Tue,17,2800001,1190,1
22005,661336,358,Tue,0,2800001,1190,1
22006,661337,358,Tue,17,2800001,1190,1
22007,661338,358,Tue,2,2800001,1190,1
22008,661339,358,Tue,13,2800001,1190,2
22009,661340,358,Tue,6,2800001,1190,2
22010,661341,358,Tue,11,2800001,1190,1
22011,661384,358,Tue,7,2900001,900,1
22012,661385,358,Tue,6,2900001,900,1
22013,661386,358,Tue,7,2900003,850,1
22014,661387,358,Tue,7,2900003,850,1
22015,661424,358,Tue,17,3100001,1020,1
22016,661483,358,Tue,0,3300001,1780,1
22017,661507,358,Tue,7,3400001,850,1
22018,661508,358,Tue,9,3400001,850,1
22019,661509,358,Tue,17,3400001,850,1
22020,661510,358,Tue,6,3400003,1100,1
22021,661511,358,Tue,6,3400003,1100,1
22022,661512,358,Tue,14,3400003,1100,1
22023,661526,358,Tue,17,3500001,420,1
22024,661535,359,Web,3,1000001,420,1
22025,661536,359,Web,5,1000003,250,1
22026,661537,359,Web,5,1000004,250,1
22027,661538,359,Web,13,1000004,250,1
22028,661539,359,Web,4,1000005,250,1
22029,661540,359,Web,17,1000005,250,1
22030,661541,359,Web,12,1000006,250,1
22031,661542,359,Web,12,1000008,250,1
22032,661543,359,Web,6,1000008,250,1
22033,661544,359,Web,17,1000008,250,1
22034,661545,359,Web,13,1000008,250,1
22035,661546,359,Web,14,1000009,250,1
22036,661547,359,Web,5,1000009,250,2
22037,661548,359,Web,8,1000011,250,1
22038,661549,359,Web,3,1000011,250,1
22039,662066,359,Web,10,1100002,170,1
22040,662067,359,Web,4,1100002,170,1
22041,662068,359,Web,17,1100002,170,2
22042,662069,359,Web,14,1100002,170,1
22043,662070,359,Web,16,1100002,170,1
22044,662071,359,Web,3,1100002,170,1
22045,662072,359,Web,5,1100002,170,1
22046,662073,359,Web,17,1100002,170,1
22047,662456,359,Web,7,1200002,510,2
22048,662457,359,Web,12,1200002,510,2
22049,662458,359,Web,13,1200003,510,1
22050,662459,359,Web,14,1200005,250,1
22051,662460,359,Web,10,1200005,250,1
22052,662461,359,Web,7,1200007,340,1
22053,662462,359,Web,11,1200007,340,1
22054,662463,359,Web,7,1200008,340,1
22055,662464,359,Web,11,1200008,340,1
22056,662465,359,Web,12,1200010,250,1
22057,662466,359,Web,15,1200010,250,1
22058,662467,359,Web,7,1200011,420,2
22059,662468,359,Web,7,1200011,420,1
22060,662469,359,Web,5,1200011,420,1
22061,662470,359,Web,7,1200012,510,1
22062,662471,359,Web,7,1200012,510,1
22063,662472,359,Web,5,1200012,510,1
22064,662473,359,Web,7,1200013,510,1
22065,662474,359,Web,9,1200013,510,1
22066,662475,359,Web,10,1200013,510,1
22067,662476,359,Web,4,1200015,340,1
22068,662477,359,Web,9,1200016,340,1
22069,662478,359,Web,10,1200018,340,1
22070,662479,359,Web,0,1200019,510,1
22071,662480,359,Web,2,1200019,510,1
22072,662481,359,Web,10,1200020,340,1
22073,662482,359,Web,16,1200020,340,1
22074,662483,359,Web,6,1200021,510,1
22075,662484,359,Web,16,1200022,510,1
22076,662485,359,Web,6,1200022,510,1
22077,662486,359,Web,13,1200023,510,1
22078,662487,359,Web,13,1200027,340,2
22079,662488,359,Web,13,1200031,340,2
22080,662489,359,Web,10,1200031,340,1
22081,662490,359,Web,13,1200032,680,1
22082,662491,359,Web,16,1200034,850,1
22083,662492,359,Web,10,1200036,510,1
22084,662493,359,Web,0,1200038,340,1
22085,662494,359,Web,4,1200038,340,1
22086,662495,359,Web,16,1200039,340,1
22087,662496,359,Web,4,1200039,340,2
22088,662497,359,Web,14,1200040,510,1
22089,662841,359,Web,16,1300001,1070,1
22090,662842,359,Web,4,1300002,850,1
22091,663204,359,Web,12,1400001,850,1
22092,663205,359,Web,10,1400003,510,1
22093,663394,359,Web,6,1500001,2890,1
22094,663395,359,Web,2,1500001,2890,1
22095,663565,359,Web,12,1600001,560,1
22096,663566,359,Web,16,1600001,560,1
22097,663567,359,Web,4,1600001,560,1
22098,663568,359,Web,7,1600002,510,2
22099,663569,359,Web,3,1600002,510,1
22100,663570,359,Web,10,1600002,510,1
22101,663571,359,Web,3,1600002,510,2
22102,663572,359,Web,4,1600002,510,2
22103,663573,359,Web,6,1600002,510,1
22104,663574,359,Web,7,1600002,510,3
22105,663575,359,Web,7,1600003,510,1
22106,663576,359,Web,10,1600003,510,2
22107,663577,359,Web,5,1600003,510,1
22108,663578,359,Web,2,1600003,510,1
22109,663579,359,Web,0,1600003,510,2
22110,663580,359,Web,4,1600003,510,1
22111,663581,359,Web,13,1600003,510,3
22112,663582,359,Web,6,1600003,510,2
22113,663583,359,Web,10,1600003,510,1
22114,663630,359,Web,7,1700001,1700,1
22115,663631,359,Web,8,1700001,1700,1
22116,663632,359,Web,13,1700001,1700,1
22117,663633,359,Web,6,1700001,1700,1
22118,663634,359,Web,9,1700001,1700,1
22119,663635,359,Web,4,1700002,290,1
22120,663636,359,Web,11,1700002,290,1
22121,663637,359,Web,7,1700002,290,1
22122,663638,359,Web,10,1700003,1290,1
22123,663639,359,Web,9,1700004,1700,1
22124,663640,359,Web,4,1700005,1700,1
22125,663641,359,Web,7,1700005,1700,1
22126,663642,359,Web,13,1700006,120,1
22127,663643,359,Web,0,1700006,120,1
22128,663644,359,Web,10,1700007,1100,1
22129,663645,359,Web,0,1700008,120,1
22130,663646,359,Web,16,1700008,120,1
22131,663647,359,Web,13,1700009,1440,1
22132,663648,359,Web,7,1700009,1440,1
22133,663649,359,Web,16,1700010,1700,1
22134,663650,359,Web,14,1700010,1700,1
22135,663651,359,Web,3,1700011,1440,1
22136,663652,359,Web,7,1700011,1440,1
22137,663653,359,Web,7,1700013,1360,1
22138,663654,359,Web,4,1700013,1360,1
22139,663655,359,Web,10,1700015,940,1
22140,663656,359,Web,4,1700015,940,2
22141,663657,359,Web,7,1700017,1280,1
22142,663658,359,Web,6,1700019,1700,1
22143,663731,359,Web,7,1800003,2380,1
22144,663732,359,Web,9,1800003,2380,1
22145,663733,359,Web,4,1800003,2380,1
22146,663734,359,Web,13,1800003,2380,1
22147,663735,359,Web,7,1800003,2380,1
22148,663736,359,Web,15,1800004,1390,1
22149,663822,359,Web,12,1900002,2020,1
22150,663823,359,Web,6,1900002,2020,1
22151,663930,359,Web,3,2100001,930,1
22152,663931,359,Web,12,2100001,930,1
22153,663932,359,Web,13,2100001,930,1
22154,663933,359,Web,6,2100001,930,1
22155,663934,359,Web,6,2100004,1700,1
22156,663935,359,Web,4,2100005,1270,1
22157,663936,359,Web,4,2100005,1270,1
22158,663937,359,Web,6,2100005,1270,1
22159,663938,359,Web,16,2100006,1950,1
22160,663939,359,Web,1,2100006,1950,1
22161,663940,359,Web,7,2100006,1950,1
22162,664005,359,Web,13,2200001,1700,1
22163,664006,359,Web,7,2200001,1700,1
22164,664007,359,Web,5,2200001,1700,1
22165,664047,359,Web,7,2300001,3400,1
22166,664048,359,Web,14,2300001,3400,1
22167,664049,359,Web,17,2300001,3400,1
22168,664050,359,Web,7,2300002,4250,1
22169,664051,359,Web,7,2300002,4250,1
22170,664052,359,Web,3,2300002,4250,1
22171,664053,359,Web,7,2300002,4250,1
22172,664054,359,Web,13,2300003,740,1
22173,664055,359,Web,4,2300004,1190,1
22174,664056,359,Web,10,2300004,1190,1
22175,664111,359,Web,3,2400001,2550,1
22176,664112,359,Web,10,2400003,1070,1
22177,664113,359,Web,8,2400004,1190,2
22178,664114,359,Web,10,2400004,1190,1
22179,664115,359,Web,10,2400005,2110,1
22180,664116,359,Web,13,2400005,2110,1
22181,664117,359,Web,13,2400006,1090,1
22182,664118,359,Web,14,2400008,2210,1
22183,664119,359,Web,9,2400010,2040,1
22184,664120,359,Web,8,2400011,3400,1
22185,664121,359,Web,10,2400011,3400,1
22186,664122,359,Web,7,2400012,2040,1
22187,664123,359,Web,4,2400012,2040,1
22188,664124,359,Web,6,2400013,1700,1
22189,664185,359,Web,10,2500002,420,1
22190,664186,359,Web,13,2500003,510,1
22191,664187,359,Web,6,2500005,510,1
22192,664188,359,Web,7,2500006,420,1
22193,664189,359,Web,6,2500007,510,1
22194,664233,359,Web,4,2600001,2210,1
22195,664234,359,Web,3,2600001,2210,2
22196,664235,359,Web,0,2600003,2550,1
22197,664236,359,Web,12,2600004,1080,1
22198,664237,359,Web,14,2600004,1700,1
22199,664238,359,Web,10,2600004,1700,1
22200,664239,359,Web,7,2600005,1000,1
22201,664240,359,Web,0,2600005,1000,1
22202,664241,359,Web,6,2600005,1000,1
22203,664315,359,Web,10,2700004,420,1
22204,664316,359,Web,9,2700004,420,1
22205,664317,359,Web,13,2700004,420,1
22206,664318,359,Web,13,2700005,420,1
22207,664319,359,Web,7,2700007,590,1
